attendance_id,employee_id,date,check_in,check_out,status
2040,68,2025-01-30,09:25:00,17:55:00,Present
2041,69,2025-01-01,09:25:00,17:56:00,Present
2042,69,2025-01-02,09:44:00,17:44:00,Present
2043,69,2025-01-03,09:16:00,17:52:00,Present
2044,69,2025-01-04,09:37:00,17:25:00,Present
2045,69,2025-01-05,09:58:00,18:24:00,Present
2046,69,2025-01-06,09:38:00,17:57:00,Present
2047,69,2025-01-07,08:41:00,16:27:00,Present
2048,69,2025-01-08,08:57:00,17:21:00,Present
2049,69,2025-01-09,09:16:00,17:20:00,Present
2050,69,2025-01-10,09:40:00,17:41:00,Present
2051,69,2025-01-11,08:40:00,16:25:00,Present
2052,69,2025-01-12,,,Absent
2053,69,2025-01-13,09:58:00,18:34:00,Present
2054,69,2025-01-14,08:46:00,16:30:00,Present
2055,69,2025-01-15,09:42:00,18:01:00,Present
2056,69,2025-01-16,09:29:00,18:18:00,Present
2057,69,2025-01-17,08:59:00,17:10:00,Present
2058,69,2025-01-18,09:23:00,17:51:00,Present
2059,69,2025-01-19,09:06:00,17:38:00,Present
2060,69,2025-01-20,08:48:00,16:41:00,Present
2061,69,2025-01-21,09:09:00,17:29:00,Present
2062,69,2025-01-22,08:54:00,17:40:00,Present
2063,69,2025-01-23,09:26:00,17:08:00,Present
2064,69,2025-01-24,,,Absent
2065,69,2025-01-25,09:17:00,17:42:00,Present
2066,69,2025-01-26,,,Leave
2067,69,2025-01-27,08:55:00,17:14:00,Present
2068,69,2025-01-28,08:52:00,16:44:00,Present
2069,69,2025-01-29,09:01:00,17:20:00,Present
2070,69,2025-01-30,08:45:00,16:37:00,Present
2071,70,2025-01-01,09:11:00,17:31:00,Present
2072,70,2025-01-02,09:02:00,17:18:00,Present
2073,70,2025-01-03,09:19:00,17:15:00,Present
2074,70,2025-01-04,09:00:00,16:54:00,Present
2075,70,2025-01-05,09:52:00,18:02:00,Present
2076,70,2025-01-06,,,Leave
2077,70,2025-01-07,08:46:00,17:04:00,Present
2078,70,2025-01-08,09:28:00,17:40:00,Present
2079,70,2025-01-09,08:41:00,17:11:00,Present
2080,70,2025-01-10,09:44:00,17:29:00,Present
2081,70,2025-01-11,09:04:00,16:52:00,Present
2082,70,2025-01-12,09:16:00,17:20:00,Present
2083,70,2025-01-13,09:40:00,17:24:00,Present
2084,70,2025-01-14,09:53:00,18:11:00,Present
2085,70,2025-01-15,,,Absent
2086,70,2025-01-16,09:29:00,17:09:00,Present
2087,70,2025-01-17,,,Absent
2088,70,2025-01-18,09:08:00,16:55:00,Present
2089,70,2025-01-19,,,Leave
2090,70,2025-01-20,09:22:00,17:35:00,Present
2091,70,2025-01-21,08:47:00,17:32:00,Present
2092,70,2025-01-22,08:32:00,17:01:00,Present
2093,70,2025-01-23,08:31:00,16:18:00,Present
2094,70,2025-01-24,,,Leave
2095,70,2025-01-25,08:34:00,17:07:00,Present
2096,70,2025-01-26,08:48:00,17:25:00,Present
2097,70,2025-01-27,09:35:00,17:28:00,Present
2098,70,2025-01-28,08:59:00,17:12:00,Present
2099,70,2025-01-29,09:39:00,18:09:00,Present
2100,70,2025-01-30,09:52:00,18:11:00,Present
2101,71,2025-01-01,,,Absent
2102,71,2025-01-02,,,Leave
2103,71,2025-01-03,,,Leave
2104,71,2025-01-04,09:06:00,17:24:00,Present
2105,71,2025-01-05,08:41:00,16:38:00,Present
2106,71,2025-01-06,08:57:00,17:38:00,Present
2107,71,2025-01-07,08:50:00,17:17:00,Present
2108,71,2025-01-08,09:56:00,18:19:00,Present
2109,71,2025-01-09,,,Leave
2110,71,2025-01-10,09:01:00,17:38:00,Present
2111,71,2025-01-11,09:47:00,18:15:00,Present
2112,71,2025-01-12,09:29:00,18:10:00,Present
2113,71,2025-01-13,08:48:00,16:57:00,Present
2114,71,2025-01-14,09:13:00,17:30:00,Present
2115,71,2025-01-15,09:01:00,16:42:00,Present
2116,71,2025-01-16,09:44:00,17:30:00,Present
2117,71,2025-01-17,09:18:00,17:55:00,Present
2118,71,2025-01-18,08:31:00,16:24:00,Present
2119,71,2025-01-19,09:40:00,18:24:00,Present
2120,71,2025-01-20,09:56:00,17:53:00,Present
2121,71,2025-01-21,08:39:00,16:26:00,Present
2122,71,2025-01-22,09:43:00,17:34:00,Present
2123,71,2025-01-23,09:46:00,17:31:00,Present
2124,71,2025-01-24,09:13:00,17:09:00,Present
2125,71,2025-01-25,09:33:00,18:08:00,Present
2126,71,2025-01-26,08:40:00,16:37:00,Present
2127,71,2025-01-27,09:39:00,17:39:00,Present
2128,71,2025-01-28,09:31:00,17:38:00,Present
2129,71,2025-01-29,,,Absent
2130,71,2025-01-30,09:01:00,17:39:00,Present
2131,72,2025-01-01,09:42:00,18:28:00,Present
2132,72,2025-01-02,08:45:00,16:44:00,Present
2133,72,2025-01-03,08:50:00,17:18:00,Present
2134,72,2025-01-04,09:10:00,17:32:00,Present
2135,72,2025-01-05,,,Absent
2136,72,2025-01-06,,,Leave
2137,72,2025-01-07,08:34:00,16:48:00,Present
2138,72,2025-01-08,09:47:00,17:39:00,Present
2139,72,2025-01-09,,,Leave
2140,72,2025-01-10,09:20:00,17:34:00,Present
2141,72,2025-01-11,09:14:00,17:40:00,Present
2142,72,2025-01-12,09:19:00,17:11:00,Present
2143,72,2025-01-13,09:02:00,17:14:00,Present
2144,72,2025-01-14,09:04:00,17:21:00,Present
2145,72,2025-01-15,09:25:00,17:05:00,Present
2146,72,2025-01-16,09:53:00,18:30:00,Present
2147,72,2025-01-17,09:46:00,18:13:00,Present
2148,72,2025-01-18,09:15:00,17:39:00,Present
2149,72,2025-01-19,09:21:00,17:41:00,Present
2150,72,2025-01-20,08:42:00,16:48:00,Present
2151,72,2025-01-21,09:29:00,17:37:00,Present
2152,72,2025-01-22,08:36:00,16:35:00,Present
2153,72,2025-01-23,09:55:00,18:43:00,Present
2154,72,2025-01-24,08:48:00,17:20:00,Present
2155,72,2025-01-25,,,Leave
2156,72,2025-01-26,08:32:00,16:58:00,Present
2157,72,2025-01-27,09:27:00,17:37:00,Present
2158,72,2025-01-28,09:40:00,18:09:00,Present
2159,72,2025-01-29,09:24:00,17:43:00,Present
2160,72,2025-01-30,09:25:00,17:33:00,Present
2161,73,2025-01-01,09:18:00,17:03:00,Present
2162,73,2025-01-02,09:35:00,18:13:00,Present
2163,73,2025-01-03,08:49:00,17:29:00,Present
2164,73,2025-01-04,09:49:00,18:20:00,Present
2165,73,2025-01-05,09:21:00,18:03:00,Present
2166,73,2025-01-06,09:35:00,17:41:00,Present
2167,73,2025-01-07,09:54:00,18:19:00,Present
2168,73,2025-01-08,09:51:00,18:05:00,Present
2169,73,2025-01-09,09:51:00,17:43:00,Present
2170,73,2025-01-10,08:31:00,16:24:00,Present
2171,73,2025-01-11,09:34:00,18:03:00,Present
2172,73,2025-01-12,09:16:00,17:35:00,Present
2173,73,2025-01-13,08:48:00,17:22:00,Present
2174,73,2025-01-14,08:31:00,17:15:00,Present
2175,73,2025-01-15,09:15:00,17:09:00,Present
2176,73,2025-01-16,08:56:00,17:21:00,Present
2177,73,2025-01-17,08:50:00,16:48:00,Present
2178,73,2025-01-18,09:11:00,17:52:00,Present
2179,73,2025-01-19,09:41:00,18:24:00,Present
2180,73,2025-01-20,08:30:00,16:40:00,Present
2181,73,2025-01-21,09:18:00,18:01:00,Present
2182,73,2025-01-22,09:08:00,17:07:00,Present
2183,73,2025-01-23,09:08:00,17:38:00,Present
2184,73,2025-01-24,09:12:00,16:56:00,Present
2185,73,2025-01-25,09:56:00,17:47:00,Present
2186,73,2025-01-26,08:52:00,16:51:00,Present
2187,73,2025-01-27,09:38:00,17:44:00,Present
2188,73,2025-01-28,09:42:00,18:06:00,Present
2189,73,2025-01-29,09:06:00,17:44:00,Present
2190,73,2025-01-30,09:43:00,17:37:00,Present
2191,74,2025-01-01,08:41:00,16:44:00,Present
2192,74,2025-01-02,09:10:00,17:52:00,Present
2193,74,2025-01-03,09:21:00,17:08:00,Present
2194,74,2025-01-04,09:37:00,18:22:00,Present
2195,74,2025-01-05,08:48:00,17:00:00,Present
2196,74,2025-01-06,08:45:00,17:05:00,Present
2197,74,2025-01-07,09:53:00,18:07:00,Present
2198,74,2025-01-08,09:58:00,17:56:00,Present
2199,74,2025-01-09,08:39:00,16:25:00,Present
2200,74,2025-01-10,09:22:00,17:05:00,Present
2201,74,2025-01-11,09:27:00,18:11:00,Present
2202,74,2025-01-12,09:52:00,18:13:00,Present
2203,74,2025-01-13,09:35:00,18:18:00,Present
2204,74,2025-01-14,09:23:00,17:24:00,Present
2205,74,2025-01-15,09:25:00,17:17:00,Present
2206,74,2025-01-16,09:42:00,18:24:00,Present
2207,74,2025-01-17,08:54:00,17:29:00,Present
2208,74,2025-01-18,08:38:00,16:43:00,Present
2209,74,2025-01-19,09:57:00,18:00:00,Present
2210,74,2025-01-20,09:21:00,18:08:00,Present
2211,74,2025-01-21,09:05:00,17:13:00,Present
2212,74,2025-01-22,09:32:00,17:58:00,Present
2213,74,2025-01-23,09:22:00,18:00:00,Present
2214,74,2025-01-24,08:53:00,17:26:00,Present
2215,74,2025-01-25,09:27:00,17:59:00,Present
2216,74,2025-01-26,08:44:00,16:33:00,Present
2217,74,2025-01-27,09:43:00,18:00:00,Present
2218,74,2025-01-28,09:05:00,17:41:00,Present
2219,74,2025-01-29,08:52:00,16:51:00,Present
2220,74,2025-01-30,,,Absent
2221,75,2025-01-01,,,Leave
2222,75,2025-01-02,,,Leave
2223,75,2025-01-03,09:13:00,17:08:00,Present
2224,75,2025-01-04,08:41:00,17:21:00,Present
2225,75,2025-01-05,09:51:00,18:04:00,Present
2226,75,2025-01-06,09:19:00,17:29:00,Present
2227,75,2025-01-07,09:12:00,17:41:00,Present
2228,75,2025-01-08,09:06:00,17:31:00,Present
2229,75,2025-01-09,09:19:00,17:51:00,Present
2230,75,2025-01-10,09:59:00,18:10:00,Present
2231,75,2025-01-11,09:30:00,17:26:00,Present
2232,75,2025-01-12,09:26:00,17:15:00,Present
2233,75,2025-01-13,09:37:00,17:57:00,Present
2234,75,2025-01-14,08:41:00,17:03:00,Present
2235,75,2025-01-15,09:22:00,17:50:00,Present
2236,75,2025-01-16,09:15:00,17:59:00,Present
2237,75,2025-01-17,09:37:00,17:44:00,Present
2238,75,2025-01-18,09:03:00,17:52:00,Present
2239,75,2025-01-19,09:23:00,17:44:00,Present
2240,75,2025-01-20,09:24:00,17:59:00,Present
2241,75,2025-01-21,08:58:00,17:38:00,Present
2242,75,2025-01-22,09:57:00,17:53:00,Present
2243,75,2025-01-23,09:44:00,17:55:00,Present
2244,75,2025-01-24,09:33:00,18:15:00,Present
2245,75,2025-01-25,09:26:00,17:12:00,Present
2246,75,2025-01-26,09:17:00,17:46:00,Present
2247,75,2025-01-27,08:35:00,16:35:00,Present
2248,75,2025-01-28,08:55:00,16:41:00,Present
2249,75,2025-01-29,09:40:00,17:39:00,Present
2250,75,2025-01-30,09:08:00,17:49:00,Present
2251,76,2025-01-01,09:28:00,17:51:00,Present
2252,76,2025-01-02,09:32:00,18:07:00,Present
2253,76,2025-01-03,09:23:00,17:05:00,Present
2254,76,2025-01-04,08:53:00,16:46:00,Present
2255,76,2025-01-05,09:05:00,17:53:00,Present
2256,76,2025-01-06,09:41:00,17:32:00,Present
2257,76,2025-01-07,08:32:00,16:54:00,Present
2258,76,2025-01-08,08:49:00,17:21:00,Present
2259,76,2025-01-09,09:28:00,17:36:00,Present
2260,76,2025-01-10,08:59:00,17:05:00,Present
2261,76,2025-01-11,,,Leave
2262,76,2025-01-12,09:38:00,17:25:00,Present
2263,76,2025-01-13,09:13:00,17:58:00,Present
2264,76,2025-01-14,08:31:00,16:25:00,Present
2265,76,2025-01-15,09:53:00,18:10:00,Present
2266,76,2025-01-16,08:50:00,16:32:00,Present
2267,76,2025-01-17,09:43:00,17:48:00,Present
2268,76,2025-01-18,09:12:00,17:58:00,Present
2269,76,2025-01-19,09:57:00,18:10:00,Present
2270,76,2025-01-20,09:24:00,17:32:00,Present
2271,76,2025-01-21,09:45:00,18:07:00,Present
2272,76,2025-01-22,09:15:00,17:46:00,Present
2273,76,2025-01-23,09:48:00,18:19:00,Present
2274,76,2025-01-24,09:33:00,18:10:00,Present
2275,76,2025-01-25,09:32:00,17:38:00,Present
2276,76,2025-01-26,09:44:00,17:47:00,Present
2277,76,2025-01-27,08:52:00,16:52:00,Present
2278,76,2025-01-28,08:33:00,17:08:00,Present
2279,76,2025-01-29,09:33:00,17:32:00,Present
2280,76,2025-01-30,08:34:00,16:24:00,Present
2281,77,2025-01-01,09:41:00,18:00:00,Present
2282,77,2025-01-02,09:41:00,18:11:00,Present
2283,77,2025-01-03,09:45:00,17:52:00,Present
2284,77,2025-01-04,09:27:00,17:25:00,Present
2285,77,2025-01-05,09:05:00,17:46:00,Present
2286,77,2025-01-06,,,Absent
2287,77,2025-01-07,08:34:00,16:25:00,Present
2288,77,2025-01-08,08:31:00,17:15:00,Present
2289,77,2025-01-09,08:33:00,16:33:00,Present
2290,77,2025-01-10,08:59:00,16:57:00,Present
2291,77,2025-01-11,08:46:00,17:06:00,Present
2292,77,2025-01-12,09:54:00,18:29:00,Present
2293,77,2025-01-13,08:43:00,16:56:00,Present
2294,77,2025-01-14,08:43:00,16:37:00,Present
2295,77,2025-01-15,08:45:00,16:33:00,Present
2296,77,2025-01-16,,,Absent
2297,77,2025-01-17,09:00:00,16:47:00,Present
2298,77,2025-01-18,09:20:00,17:02:00,Present
2299,77,2025-01-19,09:09:00,16:55:00,Present
2300,77,2025-01-20,09:22:00,17:44:00,Present
2301,77,2025-01-21,09:56:00,18:41:00,Present
2302,77,2025-01-22,08:42:00,16:27:00,Present
2303,77,2025-01-23,09:56:00,18:00:00,Present
2304,77,2025-01-24,09:43:00,17:25:00,Present
2305,77,2025-01-25,09:23:00,17:28:00,Present
2306,77,2025-01-26,08:58:00,17:15:00,Present
2307,77,2025-01-27,09:12:00,17:45:00,Present
2308,77,2025-01-28,08:45:00,17:30:00,Present
2309,77,2025-01-29,09:05:00,17:29:00,Present
2310,77,2025-01-30,09:38:00,17:37:00,Present
2311,78,2025-01-01,08:54:00,16:42:00,Present
2312,78,2025-01-02,09:44:00,17:28:00,Present
2313,78,2025-01-03,,,Absent
2314,78,2025-01-04,09:04:00,17:12:00,Present
2315,78,2025-01-05,08:48:00,17:15:00,Present
2316,78,2025-01-06,09:19:00,17:20:00,Present
2317,78,2025-01-07,08:38:00,16:27:00,Present
2318,78,2025-01-08,09:26:00,17:07:00,Present
2319,78,2025-01-09,09:46:00,18:06:00,Present
2320,78,2025-01-10,09:08:00,17:14:00,Present
2321,78,2025-01-11,08:35:00,17:22:00,Present
2322,78,2025-01-12,09:41:00,18:22:00,Present
2323,78,2025-01-13,08:48:00,17:14:00,Present
2324,78,2025-01-14,08:58:00,17:04:00,Present
2325,78,2025-01-15,09:48:00,18:20:00,Present
2326,78,2025-01-16,08:34:00,16:36:00,Present
2327,78,2025-01-17,08:52:00,17:14:00,Present
2328,78,2025-01-18,08:46:00,16:44:00,Present
2329,78,2025-01-19,09:11:00,16:57:00,Present
2330,78,2025-01-20,09:45:00,18:07:00,Present
2331,78,2025-01-21,09:55:00,18:38:00,Present
2332,78,2025-01-22,09:40:00,17:33:00,Present
2333,78,2025-01-23,09:41:00,17:23:00,Present
2334,78,2025-01-24,09:00:00,17:19:00,Present
2335,78,2025-01-25,09:01:00,17:28:00,Present
2336,78,2025-01-26,09:12:00,17:17:00,Present
2337,78,2025-01-27,09:10:00,17:40:00,Present
2338,78,2025-01-28,09:41:00,18:08:00,Present
2339,78,2025-01-29,09:55:00,17:46:00,Present
2340,78,2025-01-30,08:48:00,16:29:00,Present
2341,79,2025-01-01,08:40:00,17:13:00,Present
2342,79,2025-01-02,08:38:00,16:41:00,Present
2343,79,2025-01-03,09:56:00,18:20:00,Present
2344,79,2025-01-04,09:26:00,18:01:00,Present
2345,79,2025-01-05,09:09:00,17:46:00,Present
2346,79,2025-01-06,08:59:00,17:01:00,Present
2347,79,2025-01-07,09:11:00,17:16:00,Present
2348,79,2025-01-08,09:16:00,16:56:00,Present
2349,79,2025-01-09,09:42:00,17:24:00,Present
2350,79,2025-01-10,08:48:00,16:35:00,Present
2351,79,2025-01-11,08:59:00,17:43:00,Present
2352,79,2025-01-12,08:55:00,17:06:00,Present
2353,79,2025-01-13,09:49:00,18:03:00,Present
2354,79,2025-01-14,08:35:00,16:57:00,Present
2355,79,2025-01-15,09:49:00,18:10:00,Present
2356,79,2025-01-16,09:45:00,17:59:00,Present
2357,79,2025-01-17,09:51:00,18:31:00,Present
2358,79,2025-01-18,09:22:00,18:02:00,Present
2359,79,2025-01-19,09:35:00,18:10:00,Present
2360,79,2025-01-20,09:45:00,18:27:00,Present
2361,79,2025-01-21,09:32:00,17:32:00,Present
2362,79,2025-01-22,08:40:00,17:09:00,Present
2363,79,2025-01-23,08:42:00,17:24:00,Present
2364,79,2025-01-24,09:20:00,18:06:00,Present
2365,79,2025-01-25,09:37:00,17:38:00,Present
2366,79,2025-01-26,09:33:00,17:42:00,Present
2367,79,2025-01-27,09:57:00,18:22:00,Present
2368,79,2025-01-28,09:07:00,17:16:00,Present
2369,79,2025-01-29,09:18:00,17:59:00,Present
2370,79,2025-01-30,08:48:00,16:47:00,Present
2371,80,2025-01-01,,,Leave
2372,80,2025-01-02,08:47:00,16:38:00,Present
2373,80,2025-01-03,09:21:00,17:50:00,Present
2374,80,2025-01-04,09:10:00,17:29:00,Present
2375,80,2025-01-05,08:56:00,17:01:00,Present
2376,80,2025-01-06,08:43:00,16:54:00,Present
2377,80,2025-01-07,,,Absent
2378,80,2025-01-08,,,Leave
2379,80,2025-01-09,08:50:00,16:33:00,Present
2380,80,2025-01-10,08:48:00,16:55:00,Present
2381,80,2025-01-11,09:54:00,17:37:00,Present
2382,80,2025-01-12,09:21:00,17:19:00,Present
2383,80,2025-01-13,09:29:00,17:21:00,Present
2384,80,2025-01-14,,,Absent
2385,80,2025-01-15,,,Absent
2386,80,2025-01-16,08:39:00,16:51:00,Present
2387,80,2025-01-17,,,Leave
2388,80,2025-01-18,09:36:00,17:24:00,Present
2389,80,2025-01-19,09:59:00,18:34:00,Present
2390,80,2025-01-20,08:33:00,17:12:00,Present
2391,80,2025-01-21,09:09:00,17:04:00,Present
2392,80,2025-01-22,09:45:00,17:26:00,Present
2393,80,2025-01-23,09:35:00,17:33:00,Present
2394,80,2025-01-24,09:31:00,17:59:00,Present
2395,80,2025-01-25,09:49:00,18:22:00,Present
2396,80,2025-01-26,08:56:00,17:21:00,Present
2397,80,2025-01-27,09:29:00,18:11:00,Present
2398,80,2025-01-28,08:46:00,16:49:00,Present
2399,80,2025-01-29,09:49:00,17:37:00,Present
2400,80,2025-01-30,09:10:00,17:05:00,Present
2401,81,2025-01-01,09:13:00,17:52:00,Present
2402,81,2025-01-02,09:58:00,18:06:00,Present
2403,81,2025-01-03,08:42:00,17:24:00,Present
2404,81,2025-01-04,,,Absent
2405,81,2025-01-05,,,Leave
2406,81,2025-01-06,,,Absent
2407,81,2025-01-07,09:38:00,18:12:00,Present
2408,81,2025-01-08,,,Absent
2409,81,2025-01-09,08:37:00,16:41:00,Present
2410,81,2025-01-10,08:36:00,16:30:00,Present
2411,81,2025-01-11,08:49:00,16:50:00,Present
2412,81,2025-01-12,09:24:00,17:04:00,Present
2413,81,2025-01-13,08:52:00,17:26:00,Present
2414,81,2025-01-14,08:51:00,17:00:00,Present
2415,81,2025-01-15,09:51:00,17:40:00,Present
2416,81,2025-01-16,09:41:00,18:12:00,Present
2417,81,2025-01-17,09:40:00,18:02:00,Present
2418,81,2025-01-18,09:42:00,17:38:00,Present
2419,81,2025-01-19,09:19:00,17:13:00,Present
2420,81,2025-01-20,09:56:00,18:30:00,Present
2421,81,2025-01-21,09:04:00,16:55:00,Present
2422,81,2025-01-22,08:51:00,17:29:00,Present
2423,81,2025-01-23,09:43:00,18:24:00,Present
2424,81,2025-01-24,09:20:00,17:39:00,Present
2425,81,2025-01-25,09:45:00,18:28:00,Present
2426,81,2025-01-26,08:59:00,17:18:00,Present
2427,81,2025-01-27,,,Absent
2428,81,2025-01-28,08:55:00,16:45:00,Present
2429,81,2025-01-29,09:51:00,17:46:00,Present
2430,81,2025-01-30,09:15:00,17:58:00,Present
2431,82,2025-01-01,08:34:00,16:32:00,Present
2432,82,2025-01-02,09:26:00,18:15:00,Present
2433,82,2025-01-03,09:50:00,17:54:00,Present
2434,82,2025-01-04,08:46:00,16:39:00,Present
2435,82,2025-01-05,09:42:00,17:44:00,Present
2436,82,2025-01-06,08:57:00,17:06:00,Present
2437,82,2025-01-07,09:01:00,16:59:00,Present
2438,82,2025-01-08,09:59:00,17:40:00,Present
2439,82,2025-01-09,,,Absent
2440,82,2025-01-10,08:52:00,17:15:00,Present
2441,82,2025-01-11,09:15:00,17:57:00,Present
2442,82,2025-01-12,09:00:00,16:57:00,Present
2443,82,2025-01-13,09:41:00,18:22:00,Present
2444,82,2025-01-14,08:45:00,17:00:00,Present
2445,82,2025-01-15,08:35:00,16:17:00,Present
2446,82,2025-01-16,09:20:00,17:31:00,Present
2447,82,2025-01-17,08:34:00,17:11:00,Present
2448,82,2025-01-18,08:54:00,17:17:00,Present
2449,82,2025-01-19,08:35:00,16:15:00,Present
2450,82,2025-01-20,08:50:00,16:31:00,Present
2451,82,2025-01-21,09:15:00,17:25:00,Present
2452,82,2025-01-22,,,Absent
2453,82,2025-01-23,08:49:00,17:31:00,Present
2454,82,2025-01-24,08:54:00,16:52:00,Present
2455,82,2025-01-25,09:22:00,17:27:00,Present
2456,82,2025-01-26,09:55:00,17:46:00,Present
2457,82,2025-01-27,,,Absent
2458,82,2025-01-28,08:40:00,16:43:00,Present
2459,82,2025-01-29,09:02:00,16:47:00,Present
2460,82,2025-01-30,,,Absent
2461,83,2025-01-01,09:57:00,18:08:00,Present
2462,83,2025-01-02,09:12:00,17:22:00,Present
2463,83,2025-01-03,08:48:00,16:45:00,Present
2464,83,2025-01-04,09:52:00,18:02:00,Present
2465,83,2025-01-05,08:51:00,16:57:00,Present
2466,83,2025-01-06,09:42:00,18:04:00,Present
2467,83,2025-01-07,09:02:00,17:24:00,Present
2468,83,2025-01-08,08:42:00,17:22:00,Present
2469,83,2025-01-09,09:22:00,18:01:00,Present
2470,83,2025-01-10,09:20:00,17:13:00,Present
2471,83,2025-01-11,09:18:00,17:47:00,Present
2472,83,2025-01-12,09:42:00,18:28:00,Present
2473,83,2025-01-13,08:39:00,16:57:00,Present
2474,83,2025-01-14,09:00:00,17:08:00,Present
2475,83,2025-01-15,09:46:00,17:32:00,Present
2476,83,2025-01-16,08:45:00,17:27:00,Present
2477,83,2025-01-17,,,Absent
2478,83,2025-01-18,09:07:00,16:49:00,Present
2479,83,2025-01-19,08:45:00,17:08:00,Present
2480,83,2025-01-20,09:18:00,17:49:00,Present
2481,83,2025-01-21,09:45:00,18:02:00,Present
2482,83,2025-01-22,08:44:00,17:04:00,Present
2483,83,2025-01-23,08:55:00,16:43:00,Present
2484,83,2025-01-24,09:28:00,17:32:00,Present
2485,83,2025-01-25,09:42:00,17:46:00,Present
2486,83,2025-01-26,09:24:00,17:19:00,Present
2487,83,2025-01-27,08:59:00,17:31:00,Present
2488,83,2025-01-28,09:25:00,17:12:00,Present
2489,83,2025-01-29,08:56:00,16:39:00,Present
2490,83,2025-01-30,08:38:00,16:39:00,Present
2491,84,2025-01-01,09:26:00,17:22:00,Present
2492,84,2025-01-02,08:42:00,17:06:00,Present
2493,84,2025-01-03,09:32:00,18:16:00,Present
2494,84,2025-01-04,09:34:00,17:28:00,Present
2495,84,2025-01-05,09:35:00,18:17:00,Present
2496,84,2025-01-06,09:38:00,18:27:00,Present
2497,84,2025-01-07,09:52:00,18:41:00,Present
2498,84,2025-01-08,08:54:00,16:56:00,Present
2499,84,2025-01-09,08:31:00,16:52:00,Present
2500,84,2025-01-10,09:43:00,17:57:00,Present
2501,84,2025-01-11,09:59:00,18:23:00,Present
2502,84,2025-01-12,09:21:00,17:42:00,Present
2503,84,2025-01-13,08:37:00,17:15:00,Present
2504,84,2025-01-14,09:18:00,17:39:00,Present
2505,84,2025-01-15,09:09:00,17:21:00,Present
2506,84,2025-01-16,09:15:00,17:28:00,Present
2507,84,2025-01-17,08:39:00,16:51:00,Present
2508,84,2025-01-18,09:43:00,17:54:00,Present
2509,84,2025-01-19,,,Absent
2510,84,2025-01-20,08:42:00,17:23:00,Present
2511,84,2025-01-21,,,Absent
2512,84,2025-01-22,09:51:00,18:20:00,Present
2513,84,2025-01-23,09:32:00,18:00:00,Present
2514,84,2025-01-24,09:42:00,18:16:00,Present
2515,84,2025-01-25,,,Absent
2516,84,2025-01-26,09:09:00,17:47:00,Present
2517,84,2025-01-27,09:02:00,17:43:00,Present
2518,84,2025-01-28,08:42:00,16:53:00,Present
2519,84,2025-01-29,09:09:00,17:06:00,Present
2520,84,2025-01-30,09:23:00,17:53:00,Present
2521,85,2025-01-01,09:12:00,17:53:00,Present
2522,85,2025-01-02,09:12:00,17:29:00,Present
2523,85,2025-01-03,08:56:00,17:23:00,Present
2524,85,2025-01-04,09:40:00,18:04:00,Present
2525,85,2025-01-05,09:23:00,17:24:00,Present
2526,85,2025-01-06,08:46:00,17:29:00,Present
2527,85,2025-01-07,09:06:00,17:04:00,Present
2528,85,2025-01-08,08:32:00,16:22:00,Present
2529,85,2025-01-09,09:52:00,17:48:00,Present
2530,85,2025-01-10,09:54:00,18:03:00,Present
2531,85,2025-01-11,09:53:00,17:40:00,Present
2532,85,2025-01-12,,,Absent
2533,85,2025-01-13,09:33:00,17:30:00,Present
2534,85,2025-01-14,08:33:00,16:13:00,Present
2535,85,2025-01-15,08:55:00,16:44:00,Present
2536,85,2025-01-16,09:04:00,17:31:00,Present
2537,85,2025-01-17,09:41:00,18:06:00,Present
2538,85,2025-01-18,09:04:00,17:13:00,Present
2539,85,2025-01-19,09:46:00,17:34:00,Present
2540,85,2025-01-20,09:38:00,17:42:00,Present
2541,85,2025-01-21,08:34:00,16:39:00,Present
2542,85,2025-01-22,09:06:00,17:35:00,Present
2543,85,2025-01-23,08:58:00,16:53:00,Present
